%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight , %gamesPerRound, %timeIndividualFinished
0, 0, 0.38, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 50, 12:19:40.254446
0, 1, 0.46, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 50, 12:20:09.877589
0, 2, 0.32, 1.0, 3.0, 1.0, 3.0, 1.25227752282, 3.0, 50, 12:20:40.194183
0, 3, 0.34, 1.40921513333, 3.0, 1.0, 3.0, 1.0, 3.24675551008, 50, 12:21:10.825406
0, 4, 0.44, 1.0, 2.95527560497, 1.0, 2.95527560497, 1.0, 3.0, 50, 12:21:41.912895
1, 0, 0.3, 1.0, 3.0, 1.0, 3.0, 1.0, 3.32096388648, 50, 12:22:13.312577
1, 1, 0.38, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 50, 12:22:42.335042
1, 2, 0.48, 1.0, 3.0, 1.49484140737, 3.0, 1.0, 3.0, 50, 12:23:12.559444
1, 3, 0.4, 1.0, 2.93386563497, 1.0, 2.93386563497, 1.0, 3.0, 50, 12:23:44.536556
1, 4, 0.28, 1.0, 3.0, 1.0, 3.0, 1.0, 2.5353645581, 50, 12:24:15.948279
2, 0, 0.46, 1.00519715779, 3.0, 1.49484140737, 3.0, 1.0, 3.0, 50, 12:24:45.090773
2, 1, 0.42, 1.0, 3.27254979206, 1.49484140737, 3.27254979206, 0.651865886312, 3.0, 50, 12:25:14.261254
2, 2, 0.38, 1.39473689527, 3.0, 1.49484140737, 3.0, 1.0, 3.12788020347, 50, 12:25:48.862817
2, 3, 0.38, 1.0, 3.0, 1.49484140737, 3.0, 1.2890808532, 3.0, 50, 12:26:16.784200
2, 4, 0.46, 1.0, 3.0, 1.49484140737, 3.0, 1.0, 3.14250241322, 50, 12:26:47.771228
3, 0, 0.4, 1.00519715779, 3.0, 1.49484140737, 3.0, 1.0, 3.22737056569, 50, 12:27:20.184790
3, 1, 0.32, 1.00519715779, 3.0, 1.49484140737, 3.0, 1.0, 3.0, 50, 12:27:49.460093
3, 2, 0.24, 1.00519715779, 3.0, 1.55796187459, 3.0, 1.0, 3.0, 50, 12:28:20.321550
